transaction_id,transaction_date,client_id,category,status,amount
TXN-004771,2026-04-18,Client_1008,Retail,success,4769.57
TXN-004772,2026-04-10,Client_1008,Retail,success,7179.08
TXN-004773,2026-03-01,Client_1002,Subscription,success,372.15
TXN-004774,2026-03-30,Client_1009,E-commerce,success,4752.82
TXN-004775,2026-04-17,Client_1003,Bills Payment,failed,6800.78
TXN-004776,2026-04-23,Client_1010,Subscription,success,4955.06
TXN-004777,2026-01-16,Client_1009,Bills Payment,success,8391.26
TXN-004778,2026-01-06,Client_1008,Subscription,success,1149.82
TXN-004779,2026-04-26,Client_1001,Bills Payment,success,5515.6
TXN-004780,2026-03-28,Client_1009,Bank Transfer,success,4708.67
TXN-004781,2026-03-06,Client_1001,E-commerce,success,2643.24
TXN-004782,2026-04-22,Client_1005,Bills Payment,success,1436.04
TXN-004783,2026-04-23,Client_1007,Bills Payment,success,8259.98
TXN-004784,2026-02-20,Client_1010,E-commerce,success,3906.07
TXN-004785,2026-03-27,Client_1007,Retail,success,4613.34
TXN-004786,2026-02-20,Client_1008,E-commerce,success,4480.59
TXN-004787,2026-03-29,Client_1006,E-commerce,success,6931.93
TXN-004788,2026-02-01,Client_1010,Bank Transfer,success,9402.07
TXN-004789,2026-01-19,Client_1002,Bank Transfer,success,1242.86
TXN-004790,2026-02-22,Client_1005,Bills Payment,success,143.68
TXN-004791,2026-04-29,Client_1001,Bills Payment,success,559.56
TXN-004792,2026-04-15,Client_1009,Bank Transfer,failed,1649.75
TXN-004793,2026-04-19,Client_1004,E-commerce,success,8670.46
TXN-004794,2026-03-15,Client_1003,Bank Transfer,success,2999.07
TXN-004795,2026-01-09,Client_1004,E-commerce,success,9137.46
TXN-004796,2026-04-05,Client_1007,Retail,success,838.48
TXN-004797,2026-01-02,Client_1006,Bills Payment,success,1099.25
TXN-004798,2026-04-27,Client_1002,Subscription,success,3710.81
TXN-004799,2026-04-14,Client_1009,Subscription,success,4102.37
TXN-004800,2026-04-12,Client_1004,Bills Payment,success,9363.61
TXN-004801,2026-04-21,Client_1006,Bills Payment,success,998.08
TXN-004802,2026-01-01,Client_1006,E-commerce,success,8816.6
TXN-004803,2026-02-05,Client_1008,Subscription,success,9936.89
TXN-004804,2026-03-04,Client_1009,Retail,success,8569.68
TXN-004805,2026-01-16,Client_1006,Subscription,success,3435.9
TXN-004806,2026-04-06,Client_1002,Bills Payment,success,855.96
TXN-004807,2026-02-27,Client_1008,Bank Transfer,success,1426.47
TXN-004808,2026-03-17,Client_1006,Retail,success,1074.78
TXN-004809,2026-02-16,Client_1005,Bills Payment,success,9394.99
TXN-004810,2026-01-06,Client_1010,Subscription,success,7370.08
TXN-004811,2026-01-03,Client_1003,Bank Transfer,success,4407.8
TXN-004812,2026-04-05,Client_1006,Bank Transfer,success,4679.5
TXN-004813,2026-01-19,Client_1001,Bank Transfer,success,1107.28
TXN-004814,2026-02-28,Client_1004,E-commerce,success,4692.07
TXN-004815,2026-02-16,Client_1007,Bank Transfer,success,4858.78
TXN-004816,2026-03-24,Client_1004,Subscription,success,705.89
TXN-004817,2026-01-13,Client_1008,Bank Transfer,success,2359.88
TXN-004818,2026-01-03,Client_1003,Subscription,success,821.67
TXN-004819,2026-02-08,Client_1009,Bank Transfer,success,6750.02
TXN-004820,2026-02-19,Client_1001,Bills Payment,success,3390.07
TXN-004821,2026-04-09,Client_1007,Retail,success,1560.26
TXN-004822,2026-02-27,Client_1003,Retail,success,3072.55
TXN-004823,2026-01-06,Client_1008,Subscription,success,1447.46
TXN-004824,2026-02-27,Client_1007,Bills Payment,success,9461.39
TXN-004825,2026-04-21,Client_1004,Bank Transfer,success,5530.05
TXN-004826,2026-04-28,Client_1007,Subscription,success,1469.8
TXN-004827,2026-03-19,Client_1003,Bills Payment,failed,4369.25
TXN-004828,2026-03-06,Client_1008,Retail,success,8969.62
TXN-004829,2026-03-30,Client_1001,Bank Transfer,success,9367.65
TXN-004830,2026-02-20,Client_1010,Bills Payment,success,6969.82
TXN-004831,2026-04-10,Client_1006,Bills Payment,success,3533.85
TXN-004832,2026-01-04,Client_1009,Retail,success,4795.23
TXN-004833,2026-03-15,Client_1007,E-commerce,failed,3340.98
TXN-004834,2026-04-20,Client_1008,Subscription,failed,7787.47
TXN-004835,2026-02-10,Client_1004,Bank Transfer,success,671.95
TXN-004836,2026-03-02,Client_1009,Retail,failed,5048.13
TXN-004837,2026-02-13,Client_1006,Bank Transfer,success,8520.33
TXN-004838,2026-03-17,Client_1001,Bills Payment,success,5316.99
TXN-004839,2026-01-19,Client_1003,Subscription,success,4084.17
TXN-004840,2026-04-18,Client_1003,Subscription,success,1884.6
TXN-004841,2026-04-01,Client_1003,Bills Payment,failed,1557.53
TXN-004842,2026-01-14,Client_1002,E-commerce,success,8318.31
TXN-004843,2026-03-25,Client_1008,Subscription,success,9690.25
TXN-004844,2026-01-14,Client_1007,Bills Payment,success,3015.83
TXN-004845,2026-03-20,Client_1009,Bank Transfer,success,2755.23
TXN-004846,2026-03-12,Client_1007,Retail,success,420.58
TXN-004847,2026-01-23,Client_1002,Subscription,failed,177.85
TXN-004848,2026-03-16,Client_1003,Bills Payment,success,1883.81
TXN-004849,2026-02-22,Client_1010,Retail,success,9969.15
TXN-004850,2026-04-24,Client_1005,Bills Payment,success,2759.51
TXN-004851,2026-04-17,Client_1002,E-commerce,success,350.21
TXN-004852,2026-01-10,Client_1008,Subscription,failed,7618.78
TXN-004853,2026-04-28,Client_1004,E-commerce,success,2020.78
TXN-004854,2026-04-24,Client_1001,Bank Transfer,success,9419.49
TXN-004855,2026-02-07,Client_1010,Bills Payment,success,4191.36
TXN-004856,2026-02-28,Client_1003,Bank Transfer,failed,3829.68
TXN-004857,2026-01-29,Client_1002,Subscription,success,2858.51
TXN-004858,2026-02-26,Client_1007,Bills Payment,failed,152.76
TXN-004859,2026-01-29,Client_1010,E-commerce,success,7586.7
TXN-004860,2026-02-11,Client_1005,E-commerce,success,3562.96
TXN-004861,2026-04-04,Client_1010,Retail,success,7018.92
TXN-004862,2026-01-29,Client_1010,Bills Payment,success,7037.07
TXN-004863,2026-04-08,Client_1008,Bills Payment,success,961.37
TXN-004864,2026-04-25,Client_1010,E-commerce,success,2299.87
TXN-004865,2026-03-25,Client_1001,Bank Transfer,refunded,5675.8
TXN-004866,2026-02-24,Client_1001,Bills Payment,success,7213.41
TXN-004867,2026-02-27,Client_1007,Bank Transfer,success,4590.81
TXN-004868,2026-01-22,Client_1009,Bank Transfer,success,2133.55
TXN-004869,2026-03-04,Client_1005,Retail,success,5905.2
TXN-004870,2026-01-03,Client_1008,E-commerce,success,5506.7
TXN-004871,2026-02-08,Client_1001,Subscription,success,9937.8
TXN-004872,2026-04-07,Client_1007,E-commerce,success,5501.84
TXN-004873,2026-03-27,Client_1002,Retail,failed,8459.98
TXN-004874,2026-03-18,Client_1001,Bills Payment,success,869.77
TXN-004875,2026-02-17,Client_1005,Bills Payment,success,2866.98
TXN-004876,2026-03-11,Client_1010,E-commerce,success,1816.19
TXN-004877,2026-01-21,Client_1006,Bills Payment,success,1815.8
TXN-004878,2026-01-22,Client_1004,Bank Transfer,success,1624.25
TXN-004879,2026-02-17,Client_1006,Bank Transfer,success,687.86
TXN-004880,2026-03-21,Client_1004,Bank Transfer,success,7982.52
TXN-004881,2026-03-29,Client_1001,Bills Payment,success,5850.86
TXN-004882,2026-04-15,Client_1009,Retail,success,7855.34
TXN-004883,2026-03-21,Client_1004,Bills Payment,success,1705.79
TXN-004884,2026-04-19,Client_1004,Subscription,failed,5961.75
TXN-004885,2026-01-17,Client_1001,Retail,success,5686.87
TXN-004886,2026-04-05,Client_1009,Bills Payment,success,8333.37
TXN-004887,2026-04-11,Client_1005,Bank Transfer,success,8809.07
TXN-004888,2026-01-08,Client_1008,Bank Transfer,success,3988.94
TXN-004889,2026-04-27,Client_1010,Retail,success,9518.65
TXN-004890,2026-01-16,Client_1003,Bills Payment,refunded,4074.74
TXN-004891,2026-01-10,Client_1008,Subscription,success,3779.78
TXN-004892,2026-01-21,Client_1002,E-commerce,success,5993.45
TXN-004893,2026-04-21,Client_1005,E-commerce,success,9026.7
TXN-004894,2026-02-13,Client_1010,E-commerce,success,1890.03
TXN-004895,2026-02-27,Client_1002,Bills Payment,success,3786.53
TXN-004896,2026-04-03,Client_1007,Bills Payment,failed,8564.21
TXN-004897,2026-02-05,Client_1008,Bank Transfer,success,8545.17
TXN-004898,2026-03-22,Client_1007,Bank Transfer,success,8983.26
TXN-004899,2026-01-19,Client_1001,Retail,success,4540.83
TXN-004900,2026-04-09,Client_1004,E-commerce,success,5971.61
TXN-004901,2026-03-26,Client_1009,Bank Transfer,success,1460.54
TXN-004902,2026-01-08,Client_1004,Bills Payment,success,721.67
TXN-004903,2026-03-30,Client_1004,Bank Transfer,success,3246.17
TXN-004904,2026-02-04,Client_1004,Bills Payment,success,6434.49
TXN-004905,2026-02-08,Client_1004,E-commerce,success,4472.0
TXN-004906,2026-04-28,Client_1010,Subscription,success,2683.19
TXN-004907,2026-03-19,Client_1003,Bank Transfer,success,2588.11
TXN-004908,2026-01-17,Client_1003,E-commerce,success,2439.04
TXN-004909,2026-04-15,Client_1005,Bank Transfer,success,5443.04
TXN-004910,2026-01-15,Client_1010,Bills Payment,success,9694.36
TXN-004911,2026-02-08,Client_1009,Subscription,success,4371.08
TXN-004912,2026-03-23,Client_1007,Retail,success,2168.8
TXN-004913,2026-01-31,Client_1003,Retail,success,5626.08
TXN-004914,2026-02-15,Client_1002,Bank Transfer,success,9433.28
TXN-004915,2026-01-22,Client_1006,Subscription,success,6688.57
TXN-004916,2026-02-25,Client_1005,E-commerce,failed,3402.08
TXN-004917,2026-03-06,Client_1006,Retail,success,8312.47
TXN-004918,2026-03-11,Client_1003,Bank Transfer,success,7134.95
TXN-004919,2026-03-03,Client_1003,Subscription,success,278.1
TXN-004920,2026-03-07,Client_1005,Subscription,success,6618.78
TXN-004921,2026-04-10,Client_1003,Bank Transfer,success,2245.39
TXN-004922,2026-04-10,Client_1006,Bank Transfer,success,5897.46
TXN-004923,2026-01-22,Client_1009,Bills Payment,success,8708.81
TXN-004924,2026-01-02,Client_1002,Retail,success,7320.43
TXN-004925,2026-03-26,Client_1007,Bills Payment,success,9889.68
TXN-004926,2026-02-27,Client_1003,Retail,success,5930.93
TXN-004927,2026-02-02,Client_1003,E-commerce,success,9463.06
TXN-004928,2026-04-12,Client_1003,Bills Payment,failed,963.18
TXN-004929,2026-03-14,Client_1010,Bills Payment,success,7901.8
TXN-004930,2026-03-19,Client_1007,Subscription,success,6966.88
TXN-004931,2026-01-06,Client_1003,Subscription,success,2696.53
TXN-004932,2026-04-17,Client_1006,E-commerce,refunded,3676.93
TXN-004933,2026-01-25,Client_1003,E-commerce,success,2921.9
TXN-004934,2026-01-06,Client_1001,Bills Payment,success,594.03
TXN-004935,2026-04-08,Client_1002,Retail,success,3770.28
TXN-004936,2026-01-26,Client_1009,Retail,success,1687.19
TXN-004937,2026-04-18,Client_1008,E-commerce,success,5959.67
TXN-004938,2026-02-18,Client_1001,E-commerce,success,310.55
TXN-004939,2026-03-09,Client_1003,Subscription,success,468.99
TXN-004940,2026-02-21,Client_1005,Subscription,success,6882.36
TXN-004941,2026-02-23,Client_1001,Subscription,refunded,8716.05
TXN-004942,2026-02-20,Client_1005,Bills Payment,success,7160.96
TXN-004943,2026-02-15,Client_1001,E-commerce,success,2359.86
TXN-004944,2026-01-23,Client_1004,Bank Transfer,success,4502.46
TXN-004945,2026-02-24,Client_1003,Bills Payment,success,2135.3
TXN-004946,2026-04-22,Client_1004,Subscription,success,6464.85
TXN-004947,2026-04-12,Client_1010,Bank Transfer,success,1022.22
TXN-004948,2026-02-25,Client_1005,Bills Payment,failed,7182.62
TXN-004949,2026-02-19,Client_1006,Bank Transfer,failed,2948.28
TXN-004950,2026-04-28,Client_1004,Subscription,success,4751.7
TXN-004951,2026-04-25,Client_1007,Retail,success,9515.12
TXN-004952,2026-04-25,Client_1001,Subscription,success,2163.44
TXN-004953,2026-02-02,Client_1010,Bank Transfer,success,9749.31
TXN-004954,2026-04-15,Client_1005,Subscription,success,4786.48
TXN-004955,2026-04-20,Client_1006,E-commerce,success,4469.66
TXN-004956,2026-01-12,Client_1008,Retail,success,1968.98
TXN-004957,2026-02-08,Client_1003,E-commerce,failed,2941.61
TXN-004958,2026-01-29,Client_1008,Bank Transfer,success,2746.46
TXN-004959,2026-04-09,Client_1008,Bills Payment,success,3518.97
TXN-004960,2026-04-10,Client_1006,Bills Payment,success,3948.34
TXN-004961,2026-02-02,Client_1008,Retail,success,206.72
TXN-004962,2026-02-15,Client_1005,Retail,success,2331.41
TXN-004963,2026-04-18,Client_1003,Subscription,success,510.48
TXN-004964,2026-03-30,Client_1008,Bills Payment,success,4395.35
TXN-004965,2026-04-01,Client_1005,E-commerce,success,9794.6
TXN-004966,2026-01-01,Client_1010,Bank Transfer,success,8756.53
TXN-004967,2026-03-22,Client_1006,Subscription,success,2752.38
TXN-004968,2026-01-12,Client_1007,Bank Transfer,success,7824.28
TXN-004969,2026-03-19,Client_1001,E-commerce,success,2281.71
TXN-004970,2026-03-10,Client_1002,Bank Transfer,success,594.12
TXN-004971,2026-03-04,Client_1007,E-commerce,success,4610.55
TXN-004972,2026-04-27,Client_1009,Bank Transfer,success,4624.66
TXN-004973,2026-02-20,Client_1007,E-commerce,success,4568.59
TXN-004974,2026-03-25,Client_1006,Subscription,success,4199.53
TXN-004975,2026-03-01,Client_1003,Subscription,success,4100.91
TXN-004976,2026-04-29,Client_1002,Bank Transfer,success,8834.45
TXN-004977,2026-01-12,Client_1009,Bank Transfer,success,7490.79
TXN-004978,2026-03-15,Client_1001,E-commerce,success,4806.24
TXN-004979,2026-03-31,Client_1003,Retail,success,209.82
TXN-004980,2026-03-08,Client_1005,Bank Transfer,success,4598.78
TXN-004981,2026-04-18,Client_1009,Subscription,success,9765.3
TXN-004982,2026-02-16,Client_1007,Subscription,success,9004.31
TXN-004983,2026-01-30,Client_1004,Subscription,success,4305.58
TXN-004984,2026-03-07,Client_1004,Bills Payment,success,4882.17
TXN-004985,2026-02-26,Client_1004,E-commerce,success,4762.93
TXN-004986,2026-04-12,Client_1002,Retail,failed,1912.06
TXN-004987,2026-01-24,Client_1007,Subscription,failed,4806.21
TXN-004988,2026-03-15,Client_1005,E-commerce,success,7733.86
TXN-004989,2026-02-27,Client_1009,Retail,success,2258.5
TXN-004990,2026-04-08,Client_1006,Retail,success,562.24
TXN-004991,2026-03-02,Client_1004,Retail,success,3116.33
TXN-004992,2026-04-15,Client_1003,Retail,success,8697.73
TXN-004993,2026-03-06,Client_1008,Subscription,success,8453.96
TXN-004994,2026-04-13,Client_1006,E-commerce,success,6404.33
TXN-004995,2026-03-15,Client_1003,Bills Payment,success,6975.25
TXN-004996,2026-01-08,Client_1005,Retail,success,7031.57
TXN-004997,2026-01-10,Client_1009,Subscription,success,4483.54
TXN-004998,2026-02-22,Client_1007,Bills Payment,success,705.8
TXN-004999,2026-01-09,Client_1007,Bills Payment,success,9625.36
TXN-005000,2026-04-25,Client_1001,Subscription,success,8114.89
ANOM-000001,2026-03-15,Client_1004,E-commerce,success,8929.64
ANOM-000002,2026-03-15,Client_1004,E-commerce,success,11617.7
ANOM-000003,2026-03-15,Client_1004,E-commerce,success,7880.07
ANOM-000004,2026-03-15,Client_1004,E-commerce,success,9427.79
ANOM-000005,2026-03-15,Client_1004,E-commerce,success,10257.11
ANOM-000006,2026-03-15,Client_1004,E-commerce,success,8716.43
ANOM-000007,2026-03-15,Client_1004,E-commerce,success,8279.36
ANOM-000008,2026-03-15,Client_1004,E-commerce,success,2816.2
ANOM-000009,2026-03-15,Client_1004,E-commerce,success,2239.97
ANOM-000010,2026-03-15,Client_1004,E-commerce,success,2731.82
ANOM-000011,2026-03-15,Client_1004,E-commerce,success,10685.2
ANOM-000012,2026-03-15,Client_1004,E-commerce,success,14503.74
ANOM-000013,2026-03-15,Client_1004,E-commerce,success,11657.23
ANOM-000014,2026-03-15,Client_1004,E-commerce,success,11702.92
ANOM-000015,2026-03-15,Client_1004,E-commerce,success,3884.02
ANOM-000016,2026-03-15,Client_1004,E-commerce,success,1811.34
ANOM-000017,2026-03-15,Client_1004,E-commerce,success,11194.3
ANOM-000018,2026-03-15,Client_1004,E-commerce,success,13869.8
ANOM-000019,2026-03-15,Client_1004,E-commerce,success,8241.46
ANOM-000020,2026-03-15,Client_1004,E-commerce,success,12424.2
ANOM-000021,2026-03-15,Client_1004,E-commerce,success,4965.43
ANOM-000022,2026-03-15,Client_1004,E-commerce,success,4305.01
ANOM-000023,2026-03-15,Client_1004,E-commerce,success,6375.76
ANOM-000024,2026-03-15,Client_1004,E-commerce,success,4733.08
ANOM-000025,2026-03-15,Client_1004,E-commerce,success,938.0
ANOM-000026,2026-03-15,Client_1004,E-commerce,success,10910.47
ANOM-000027,2026-03-15,Client_1004,E-commerce,success,9074.7
ANOM-000028,2026-03-15,Client_1004,E-commerce,success,10460.97
ANOM-000029,2026-03-15,Client_1004,E-commerce,success,10140.59
ANOM-000030,2026-03-15,Client_1004,E-commerce,success,14600.9
ANOM-000031,2026-03-15,Client_1004,E-commerce,success,1762.92
ANOM-000032,2026-03-15,Client_1004,E-commerce,success,11680.7
ANOM-000033,2026-03-15,Client_1004,E-commerce,success,14385.8
ANOM-000034,2026-03-15,Client_1004,E-commerce,success,4886.06
ANOM-000035,2026-03-15,Client_1004,E-commerce,success,14848.72
ANOM-000036,2026-03-15,Client_1004,E-commerce,success,9221.81
ANOM-000037,2026-03-15,Client_1004,E-commerce,success,779.53
ANOM-000038,2026-03-15,Client_1004,E-commerce,success,4593.02
ANOM-000039,2026-03-15,Client_1004,E-commerce,success,11738.77
ANOM-000040,2026-03-15,Client_1004,E-commerce,success,9352.19
ANOM-000041,2026-03-15,Client_1004,E-commerce,success,6568.93
ANOM-000042,2026-03-15,Client_1004,E-commerce,success,888.37
ANOM-000043,2026-03-15,Client_1004,E-commerce,success,6015.53
ANOM-000044,2026-03-15,Client_1004,E-commerce,success,3104.67
ANOM-000045,2026-03-15,Client_1004,E-commerce,success,9445.49
ANOM-000046,2026-03-15,Client_1004,E-commerce,success,12383.13
ANOM-000047,2026-03-15,Client_1004,E-commerce,success,6868.24
ANOM-000048,2026-03-15,Client_1004,E-commerce,success,528.88
ANOM-000049,2026-03-15,Client_1004,E-commerce,success,4247.72
ANOM-000050,2026-03-15,Client_1004,E-commerce,success,9305.24
ANOM-000051,2026-03-15,Client_1004,E-commerce,success,2854.89
ANOM-000052,2026-03-15,Client_1004,E-commerce,success,14990.42
ANOM-000053,2026-03-15,Client_1004,E-commerce,success,3864.0
ANOM-000054,2026-03-15,Client_1004,E-commerce,success,13730.71
ANOM-000055,2026-03-15,Client_1004,E-commerce,success,11266.24
ANOM-000056,2026-03-15,Client_1004,E-commerce,success,4530.07
ANOM-000057,2026-03-15,Client_1004,E-commerce,success,11902.07
ANOM-000058,2026-03-15,Client_1004,E-commerce,success,12269.98
ANOM-000059,2026-03-15,Client_1004,E-commerce,success,10611.93
ANOM-000060,2026-03-15,Client_1004,E-commerce,success,11850.75
ANOM-000061,2026-03-15,Client_1004,E-commerce,success,10559.2
ANOM-000062,2026-03-15,Client_1004,E-commerce,success,12419.38
ANOM-000063,2026-03-15,Client_1004,E-commerce,success,1592.5
ANOM-000064,2026-03-15,Client_1004,E-commerce,success,11007.85
ANOM-000065,2026-03-15,Client_1004,E-commerce,success,2118.87
ANOM-000066,2026-03-15,Client_1004,E-commerce,success,7336.4
ANOM-000067,2026-03-15,Client_1004,E-commerce,success,12970.47
ANOM-000068,2026-03-15,Client_1004,E-commerce,success,580.92
ANOM-000069,2026-03-15,Client_1004,E-commerce,success,9693.26
ANOM-000070,2026-03-15,Client_1004,E-commerce,success,14330.8
ANOM-000071,2026-03-15,Client_1004,E-commerce,success,4430.65
ANOM-000072,2026-03-15,Client_1004,E-commerce,success,3716.01
ANOM-000073,2026-03-15,Client_1004,E-commerce,success,2151.52
ANOM-000074,2026-03-15,Client_1004,E-commerce,success,13303.91
ANOM-000075,2026-03-15,Client_1004,E-commerce,success,8151.71
ANOM-000076,2026-03-15,Client_1004,E-commerce,success,13023.61
ANOM-000077,2026-03-15,Client_1004,E-commerce,success,11500.04
